Date,Volume,Return,volume_ch,hilo,intraday,2dvar,5dvar,20dvar,60dvar,next_2d_var,vol_next
2019-01-04,4213410000,0.03433571429840443,0.10216173231559611,0.02576050405187691,0.023283014466108032,0.04178466815921324,0.021222626916072913,0.019514768310397706,0.01628164550086149,0.01932189039592188,False
2019-01-07,4104710000,0.007010434849805236,-0.025798581196702863,0.01647806034627597,0.005552838727503895,0.01932189039592188,0.021070392833859822,0.019642325045099326,0.01632340757269973,0.0018984758476143818,False
2019-01-08,4083030000,0.009695285141339438,-0.005281737321272351,0.012663100477663836,0.0024530899134069806,0.0018984758476143818,0.02112318052146596,0.01919180740438759,0.01587354359591888,0.003957846093964564,True
2019-01-09,4052480000,0.004098045517469284,-0.007482188472776374,0.01028855891099889,0.0019224655038758698,0.003957846093964564,0.021018761822528535,0.019216291396735107,0.015681315989822555,0.00029724888486528555,False
2019-01-10,3704500000,0.004518418921847234,-0.08586840650663297,0.01397336778031888,0.008987679437858498,0.00029724888486528555,0.012722844980631646,0.01925357513884496,0.015573913753114657,0.003298452907009291,True
2019-01-11,3434490000,-0.0001462979140943732,-0.07288702928870294,0.007321377635405746,0.0031489784680942545,0.003298452907009291,0.003660983067239951,0.019202263362155386,0.015560538495445394,0.0036141836297479677,True
2019-01-14,3664450000,-0.005257525420190867,0.0669560837271328,0.007356863942874492,0.000891384348163049,0.0036141836297479677,0.005602425930249032,0.019226254169079048,0.01529049919076085,0.011299010771737644,True
2019-01-15,3572330000,0.010721688854600231,-0.025138833931422133,0.010823557672543282,0.009748152893381823,0.011299010771737644,0.00593705661187134,0.01891327785516918,0.015368560290152928,0.006010197842059012,False
2019-01-16,3863770000,0.0022219855538148092,0.08158260854960209,0.00500638361392669,0.0005163392293718871,0.006010197842059012,0.005892591594832727,0.018247728328783287,0.01527453357841093,0.00379674955943808,False
2019-01-17,3772270000,0.007591400273706306,-0.023681533838711966,0.014848275146654544,0.010225016749246807,0.00379674955943808,0.006312551246627465,0.018293875112348396,0.015313129907628814,0.003953895595208441,True
2019-01-18,3986730000,0.013183053048657412,0.05685170997834188,0.010534107440885565,0.007332312760810478,0.003953895595208441,0.007364687268703764,0.017986013793956028,0.015409462890538688,0.01933255350707271,True
2019-01-22,3908030000,-0.014157306316348373,-0.019740489072498035,0.015516115146575471,-0.009398461217067555,0.01933255350707271,0.010899750602066936,0.017899208252379596,0.015498176370946335,0.01156842190700412,False
2019-01-23,3335610000,0.002202912839790905,-0.14647277528575775,0.01543512945524883,-0.0018082334786586607,0.01156842190700412,0.010213425715619123,0.016994118502146896,0.014981257909235301,0.0005849097262118979,False
2019-01-24,3433250000,0.0013757255722175454,0.029272007219069307,0.007685521152620334,0.0013225469841353643,0.0005849097262118979,0.01022015417821513,0.015312018292733773,0.014781977728290817,0.005029628349037245,True
2019-01-25,3814080000,0.008488694197122282,0.11092405155464946,0.005663506059934598,0.00275455670213387,0.005029628349037245,0.010349085744228374,0.011409074614516533,0.014652725993574027,0.011550958132457384,True
2019-01-28,3612810000,-0.007846827452202776,-0.052770261766926785,0.007968534076910005,-0.00042339724544271373,0.011550958132457384,0.00895903726336172,0.01164450870977497,0.014663644594836385,0.004518822980389348,False
2019-01-29,3504200000,-0.0014562467073728769,-0.030062472147718844,0.007555874130009688,-0.001848807775681638,0.004518822980389348,0.005936507929418957,0.011648809482900037,0.014521919704465433,0.012024709806689666,True
2019-01-30,3867810000,0.015549260984848434,0.10376405456309579,0.015896694382553145,0.010336796824938821,0.012024709806689666,0.00904866141710119,0.011925006394332088,0.0145947983994083,0.004915710863995194,False
2019-01-31,4917650000,0.0085973960122816,0.27143008575912475,0.011311686897707895,0.006929874275941605,0.004915710863995194,0.009254282653884905,0.011967553875820105,0.014572745032844048,0.005443863897926388,True
2019-02-01,3759270000,0.00089860985612078,-0.23555560074425796,0.007334412305377569,0.0015579061303110375,0.005443863897926388,0.009091648151144821,0.009950734691493547,0.014550479368818748,0.004156109769287719,False
2019-02-04,3359840000,0.006776236658558865,-0.10625201169375964,0.009723016211208968,0.006791130603812201,0.004156109769287719,0.006710635376141647,0.0072198438621283645,0.01455893687641737,0.0014621669106722607,False
2019-02-05,3560430000,0.004708420383032763,0.059702247726082236,0.005488174080624297,0.003430607145042952,0.0014621669106722607,0.005424522394736746,0.0071825984230602,0.014549048655540447,0.004902271226374927,True
2019-02-06,3472690000,-0.0022244380717381107,-0.02464309086262051,0.005113586440222306,-0.001257725430383827,0.004902271226374927,0.004398813883310616,0.007143601071048554,0.014282031670722041,0.005043581850760644,True
2019-02-07,4099490000,-0.009357139928022673,0.18049408383702548,0.011930389274091846,-0.004224416980674328,0.005043581850760644,0.006349601498902258,0.007649629586107054,0.014326510715491087,0.0070946434737009815,True
2019-02-08,3622330000,0.0006762010926870676,-0.11639496620311307,0.009784359648754792,0.005764376005887639,0.0070946434737009815,0.0063439130855224395,0.0076397372441317415,0.014281635564471672,2.3265227393455308e-05,False
2019-02-11,3361970000,0.0007091030928125797,-0.071876388954071,0.005274081860762392,-0.0009585065233497225,2.3265227393455308e-05,0.005234744094232571,0.007628725437738897,0.014054010653811752,0.008613353554248596,True
2019-02-12,3827770000,0.012890224506745485,0.13854971936096994,0.009395334989109383,0.008124509985153017,0.008613353554248596,0.008033845300495526,0.0077766094512220435,0.014150539642699156,0.006976477978539903,False
2019-02-13,3670770000,0.003023994731897073,-0.041016048508661695,0.00480974724235006,0.000992611697401058,0.006976477978539903,0.007924681122914987,0.007566001330665711,0.014117572911920898,0.004013280950432531,False
2019-02-14,3836700000,-0.002651641617818279,0.0452030500412719,0.00976480274282876,0.0008128230362676181,0.004013280950432531,0.005924137533721039,0.007659856445374194,0.014059103101257986,0.009567433720174417,True
2019-02-15,3641370000,0.010878752906358091,-0.05091093908827904,0.0055864425035012655,0.005564772648627425,0.009567433720174417,0.006664737748322605,0.007809816736499692,0.014124558720758235,0.006632668413079488,False
2019-02-19,3533710000,0.0014987432818573954,-0.02956579529133263,0.007241755911946868,0.003784370266008974,0.006632668413079488,0.006546839972041761,0.007404005776013964,0.013948011570684598,0.00019683542360227662,False
2019-02-20,3835450000,0.001777110607472876,0.08538901041681402,0.005702769105043304,0.002033033554769137,0.00019683542360227662,0.004942692912208656,0.006353355126292913,0.013728552496304645,0.0037501742386191876,True
2019-02-21,3559710000,-0.003526436662044663,-0.07189247676283095,0.006160144941546708,-0.0019279296101343268,0.0037501742386191876,0.005711689235718786,0.00651014769047059,0.01373793366109929,0.0070269012393004236,True
2019-02-22,3427810000,0.006411102372030353,-0.03705358020737648,0.005429739527768929,0.0043155068154832055,0.0070269012393004236,0.0054594469954667105,0.006559957326768782,0.01372127735314354,0.003662275723977839,False
2019-02-25,3804380000,0.0012318623740310564,0.10985731414518307,0.006618986138122063,-0.0029382889839170145,0.003662275723977839,0.0035188906402711475,0.006427583183197596,0.013589493285354522,0.0014299957919479567,False
2019-02-26,3645680000,-0.0007904570690784318,-0.04171507578107336,0.004893455079965303,0.0005514313845624841,0.0014299957919479567,0.003661622796643759,0.0060142656220385695,0.013587315136398366,0.00017423667682269024,False
2019-02-27,3767130000,-0.0005440491976510531,0.03331340106646774,0.007433932057154147,0.0017506306726455811,0.00017423667682269024,0.003688778825497938,0.005983822293981666,0.013271498110302914,0.0016132353197249856,True
2019-02-28,4396930000,-0.0028255084661056307,0.16718297483760858,0.004032319725599143,-0.0012984124948691722,0.0016132353197249856,0.0035034925565011386,0.0052990398787221915,0.013273858967399589,0.006873664103519664,True
